month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2020_11,CACHAR,Silchar,28519216.22
2020_11,CHIRANG,Bengtal,300596467.4
2020_11,DARRANG,Dalgaon (Pt),14842014.36
2020_11,DARRANG,Khoirabari (Pt),15835732.2
2020_11,DHEMAJI,Dhemaji,0.0
2020_11,DIBRUGARH,Tengakhat,0.0
2020_11,KAMRUP,"Rangia
(Pt)",197195922.6
2020_11,KARIMGANJ,Karimganj,14582135.79
2020_11,KARIMGANJ,Nilambazar,18944190.23
2020_11,MAJULI,Majuli,14762658.0
2020_11,MORIGAON,Marigaon,16422566.51
2020_11,NALBARI,Nalbari,19335377.3
2020_11,SIVSAGAR,Sibsagar,18722148.56
